"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Salary","Contract","Score","%D","ADP","GP","FG%","3PTM","FTM","FT%","PTS","REB","AST","ST","BLK","TO"
"*05qzg*","Malik Fitts","LAC","PF","904","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hrn*","Adam Flagler","SA","SG,G","905","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mnz*","Allen Flanigan","GS","PG,SG,G","906","FA","24","@LAL Tue 7:00PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059wt*","Skyler Flatten","(N/A)","SG,G","907","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qsn*","Malachi Flynn","(N/A)","PG,G","908","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02wy0*","Kyle Fogg","(N/A)","PG,SG,G","909","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04847*","Bryn Forbes","(N/A)","SG,G","910","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05y7a*","Aleem Ford","(N/A)","SF","911","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzf*","Jordan Ford","(N/A)","PG,G","912","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0480a*","Quincy Ford","(N/A)","SF","913","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qu7*","Trent Forrest","(N/A)","PG,G","914","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05xob*","Marcus Foster","(N/A)","SG,G","915","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0623g*","Michael Foster","(N/A)","SF,PF","916","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nfk*","Evan Fournier","(N/A)","SG,G","917","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hdw*","Armaan Franklin","(N/A)","PG,G","918","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031mr*","Jamaal Franklin","DEN","SG,G,SF","919","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059fu*","Robert Franks","ORL","SF","920","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsc*","Melvin Frazier Jr.","(N/A)","SG,G","921","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03v03*","Michael Frazier","(N/A)","SG,G","922","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03ku2*","Tim Frazier","CLE","PG,G","923","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0493y*","Trey Freeman","(N/A)","PG,G","924","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*062k1*","Javon Freeman-Liberty","(N/A)","PG,G","925","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mop*","Samson Froling","(N/A)","C","926","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06fwl*","Alex Fudge","(N/A)","SF","927","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*049s6*","Markelle Fultz","SAC","PG,G","928","Luke","27","","16","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hdv*","Andrew Funk","(N/A)","SG,G","929","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06qf9*","Taylor Funk","(N/A)","SF,PF","930","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04vu2*","Wenyen Gabriel","(N/A)","PF","931","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0393q*","Abdul Gaddy","(N/A)","PG,SG,G","932","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*01uzm*","Tiny Gallon","(N/A)","PF","933","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06kv0*","Jaylin Galloway","(N/A)","SF","934","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03k50*","Langston Galloway","(N/A)","SG,G","935","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059cf*","Jakeenan Gant","(N/A)","SG,G","936","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*07241*","Dawson Garcia","DET","SF,PF,C","937","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hrf*","Patrick Gardner","(N/A)","C","938","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*045qh*","Patricio Garino","(N/A)","SG,G","939","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05wah*","Marcus Garrett","CHA","SG,G","940","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uix*","Usman Garuba","(N/A)","PF","941","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xdt*","Kaiser Gates","(N/A)","SF","942","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o8*","Michael Gbinije","(N/A)","SF","943","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0490w*","Marcus Georges-Hunt","(N/A)","SG,G","944","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*01en8*","Taj Gibson","CHA","C","945","FA","40","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*07234*","Keshon Gilbert","WAS","PG,SG,G","946","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03xmw*","Harry Giles","(N/A)","C","947","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qu6*","Romaro Gill","(N/A)","C","948","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzc*","Freddie Gillespie","(N/A)","SF,PF","949","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*065ut*","Jacob Gilyard","(N/A)","PG,G","950","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*065vf*","Grant Golden","(N/A)","SF,PF","951","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031mf*","Archie Goodwin","(N/A)","PG,SG,G","952","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04w4b*","Brandon Goodwin","(N/A)","PG,G","953","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hsn*","Dane Goodwin","(N/A)","SG,G","954","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hi9*","Jazian Gortman","OKC","PG,G","955","FA","22","HOU Tue 4:30PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*062sq*","Kellan Grady","(N/A)","PG,SG,G","956","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsb*","Devonte Graham","(N/A)","PG,G","957","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03ua0*","Treveon Graham","(N/A)","SG,G,SF","958","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7g*","Jerian Grant","(N/A)","PG,SG,G","959","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04vqv*","Donte Grantham","(N/A)","SG,G","960","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*057ow*","Hassani Gravett","(N/A)","PG,G","961","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04mr6*","Josh Gray","(N/A)","PG,G","962","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ujx*","RaiQuan Gray","(N/A)","PF","963","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04uq2*","Rob Gray","(N/A)","PG,G","964","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06moi*","Darin Green","(N/A)","SG,G","965","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031mw*","Erick Green","UTA","PG,SG,G","966","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03927*","JaMychal Green","(N/A)","PF","967","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0621f*","AJ Griffin","(N/A)","SF","968","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*038kh*","Eric Griffin","(N/A)","SF","969","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*055si*","Marko Guduric","(N/A)","SG,G","970","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051pz*","Kyle Guy","(N/A)","SG,G","971","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04v3j*","Isaac Haas","(N/A)","C","972","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05quf*","Ashton Hagans","(N/A)","PG,G","973","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qst*","Devon Hall","(N/A)","SG,G","974","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059qb*","Donta Hall","(N/A)","PF","975","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06303*","Jordan Hall","(N/A)","PG,SG,G,SF,PF","976","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzm*","Josh Hall","(N/A)","SF","977","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mnr*","Malik Hall","(N/A)","SF,PF","978","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05r05*","Tyler Hall","(N/A)","PG,SG,G","979","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06237*","Bryce Hamilton","(N/A)","SG,G","980","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042of*","Daniel Hamilton","(N/A)","SF","981","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04lk8*","Isaac Hamilton","(N/A)","SG,G","982","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xid*","Johnny Hamilton","(N/A)","C","983","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02ng9*","Justin Hamilton","(N/A)","PF,C","984","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qt7*","Rayshaun Hammonds","(N/A)","SF,PF","985","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o5*","A.J. Hammons","(N/A)","C","986","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qt5*","R.J. Hampton","PHI","PG,G","987","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051q0*","Jaylen Hands","(N/A)","PG,G","988","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7w*","Olivier Hanlan","(N/A)","PG,G","989","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04z9c*","Dusty Hannahs","(N/A)","PG,SG,G","990","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nff*","Maurice Harkless","(N/A)","SF","991","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059ij*","Jared Harper","(N/A)","PG,G","992","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03byg*","Montrezl Harrell","(N/A)","C","993","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qso*","Jalen Harris","(N/A)","SG,G","994","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03e6z*","Joe Harris","(N/A)","SG,G,SF","995","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03rzs*","Aaron Harrison","(N/A)","PG,G","996","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02xdr*","Andrew Harrison","(N/A)","PG,SG,G","997","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*048zs*","Shaquille Harrison","(N/A)","SG,G","998","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06ceq*","Joey Hauser","(N/A)","SF","999","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qt9*","Killian Hayes","CLE","PG,SG,G","1000","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*01uz7*","Gordon Hayward","(N/A)","SF","1001","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ljk*","Reggie Hearn","(N/A)","SG,G","1002","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hfa*","Max Heidegger","(N/A)","PG,G","1003","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uuf*","Aaron Henry","(N/A)","SF","1004","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04mmf*","Myke Henry","(N/A)","SF","1005","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0665b*","Pierria Henry","(N/A)","PG,SG,G","1006","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nfe*","John Henson","NY","PF,C","1007","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051q3*","Dewan Hernandez","(N/A)","C","1008","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042nb*","Juancho Hernangomez","(N/A)","PF","1009","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7p*","Willy Hernangomez","(N/A)","C","1010","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsx*","Kevin Hervey","(N/A)","SF,PF","1011","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7d*","Mario Hezonja","(N/A)","SG,G,SF,PF","1012","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04jw1*","Isaiah Hicks","(N/A)","PF","1013","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ylf*","Stephan Hicks","IND","SG,G","1014","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059fv*","Ahmed Hill","(N/A)","SG,G","1015","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05wmn*","Malcolm Hill","PHI","SF","1016","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031ma*","Solomon Hill","(N/A)","SG,G,SF","1017","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mmd*","Blake Hinson","(N/A)","SF,PF","1018","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059ck*","Amir Hinton","(N/A)","PG,G","1019","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qyw*","Nate Hinton","(N/A)","SG,G","1020","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0522u*","Jaylen Hoard","(N/A)","SF,PF","1021","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7i*","Rondae Hollis-Jefferson","POR","SF","1022","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*058zc*","Aric Holman","(N/A)","PF,C","1023","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03trr*","Jonathan Holmes","(N/A)","PF","1024","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7r*","Richaun Holmes","WAS","PF,C","1025","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzk*","Caleb Homesley","WAS","SG,G","1026","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059q3*","Daulton Hommes","(N/A)","SF","1027","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*027pk*","Tyler Honeycutt","(N/A)","SF","1028","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03apy*","Rodney Hood","(N/A)","SG,G","1029","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06cce*","Jalen Hood-Schifino","PHI","SG,G","1030","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03c6y*","Scotty Hopson","(N/A)","SG,G","1031","FA","36","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*000zv*","Al Horford","GS","PF,C","1032","SyKo","39","@LAL Tue 7:00PM","17","TBA","0","92","194.1","0","0","0","0","0","0","0","0","0","0","0"
"*06mof*","DJ Horne","(N/A)","PG,G","1033","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0666a*","Jeriah Horne","(N/A)","SF,PF","1034","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051pq*","Talen Horton-Tucker","CHI","SG,G","1035","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04849*","Danuel House","(N/A)","SF","1036","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qui*","Markus Howard","(N/A)","SG,G","1037","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*052lc*","William Howard","(N/A)","SF","1038","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*038oh*","Richard Howell","(N/A)","PF","1039","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06236*","Trevor Hudgins","(N/A)","PG,G","1040","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03e6w*","Josh Huestis","(N/A)","SF","1041","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qta*","Elijah Hughes","(N/A)","SG,G","1042","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xlp*","Isaac Humphries","(N/A)","PF","1043","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ux6*","Feron Hunt","(N/A)","SF","1044","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03nwp*","R.J. Hunter","(N/A)","SG,G","1045","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uun*","Matthew Hurt","(N/A)","PF","1046","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qrz*","Chandler Hutchison","(N/A)","SF,PF","1047","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*005lo*","Serge Ibaka","(N/A)","PF,C","1048","FA","36","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03e6x*","Damien Inglis","(N/A)","SF","1049","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ll4*","Ike Iroegbu","(N/A)","SG,G","1050","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ewx*","Wes Iwundu","(N/A)","SG,G,SF","1051","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o4*","Demetrius Jackson","(N/A)","PG,G","1052","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ewv*","Frank Jackson","(N/A)","PG,G","1053","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03llx*","Josh Jackson","(N/A)","SF","1054","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ewg*","Justin Jackson","(N/A)","SF","1055","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsk*","Justin Jackson","ORL","SF,PF","1056","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031ms*","Pierre Jackson","(N/A)","PG,G","1057","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*027p9*","Reggie Jackson","(N/A)","PG,G","1058","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06moo*","Josiah-Jordan James","(N/A)","PG,SG,G","1059","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051pk*","Justin James","(N/A)","SG,G,SF","1060","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*041f7*","Mike James","(N/A)","PG,G","1061","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
